INDEX,PLAYERID,PLAYER_SLUG,TOURNAMENT_ID,RATING_COUNT,RATING_MEAN,RATING_STD_VAR
19544,931035,le-roux-luke,40,3,6.8999999999999995,0.264575131106459
19545,931059,jonathan-amon,39,24,6.816666666666666,0.47882706932549357
19546,931267,salvatore-esposito,53,37,7.521621621621622,0.434060374151348
19547,931267,salvatore-esposito,328,2,7.45,0.0707106781186545
19548,931278,rayan-ait-nouri,17,33,6.8969696969696965,0.5592879672431997
19549,931278,rayan-ait-nouri,19,3,7.233333333333333,1.021436896402971
19550,931278,rayan-ait-nouri,21,2,6.9,0.28284271247461895
19551,931278,rayan-ait-nouri,270,3,6.833333333333333,0.41633319989322637
19552,931278,rayan-ait-nouri,851,1,6.9,
19553,931278,rayan-ait-nouri,1848,1,7.2,
19554,931304,ryan-giles,17,11,6.6,0.19493588689617908
19555,931304,ryan-giles,18,17,6.805882352941176,0.31517968731204354
19556,931304,ryan-giles,19,1,6.6,
19557,931304,ryan-giles,21,2,6.9,0.42426406871192857
19558,931363,oleh-ilin,218,24,6.829166666666667,0.29263297485248363
19559,931363,oleh-ilin,312,1,7.0,
19560,931479,fernando-sobral,325,35,6.925714285714286,0.4334152045046394
19561,931479,fernando-sobral,373,2,7.55,0.636396103067893
19562,931479,fernando-sobral,480,5,7.68,0.804363102087608
19563,931485,maracas,238,29,7.037931034482758,0.5280785879714225
19564,931521,ronald,325,18,6.694444444444445,0.4151147569503021
19565,931521,ronald,372,6,6.633333333333333,0.1861898672502527
19566,931521,ronald,373,2,6.45,0.3535533905932738
19567,931538,anderson-oliveira,325,16,6.74375,0.252899848424892
19568,931538,anderson-oliveira,381,2,6.6,0.8485281374238568
19569,931538,anderson-oliveira,410,21,7.185714285714286,0.6452020724437532
19570,931538,anderson-oliveira,480,1,6.3,
19571,931540,matheuzinho,92,1,7.7,
19572,931540,matheuzinho,325,25,6.848,0.2600000000000002
19573,931540,matheuzinho,372,3,6.866666666666667,0.05773502691896327
19574,931540,matheuzinho,373,4,7.075,0.4349329450233296
19575,931540,matheuzinho,480,4,7.075,0.5560275772537429
19576,931574,felipe-jonatan,325,10,6.9799999999999995,0.29739610697593943
19577,931574,felipe-jonatan,372,14,6.978571428571429,0.43355164971088844
19578,931574,felipe-jonatan,373,2,6.8,0.2828427124746193
19579,931588,bruno-tubarao,325,9,6.666666666666667,0.2236067977499789
19580,931588,bruno-tubarao,373,1,6.9,
19581,931588,bruno-tubarao,381,11,7.145454545454545,0.4297991074063238
19582,931588,bruno-tubarao,390,16,6.93125,0.5400231476520241
19583,931591,caio-paulista,325,18,6.677777777777778,0.5599953314464593
19584,931591,caio-paulista,372,10,6.81,0.6226288353960704
19585,931591,caio-paulista,373,3,6.7,0.26457513110645886
19586,931591,caio-paulista,384,1,6.5,
19587,931591,caio-paulista,480,2,6.75,0.0707106781186545
19588,931595,pablo,238,28,6.757142857142857,0.7330446762336503
19589,931631,pablo-siles,155,2,6.85,0.3535533905932738
19590,931631,pablo-siles,278,17,7.041176470588235,0.41841788849398504
19591,931631,pablo-siles,13475,3,6.366666666666667,0.11547005383792538
19592,931705,willer-ditta,295,1,6.6,
19593,931705,willer-ditta,11620,18,7.094444444444445,0.5318914332192486
19594,931705,willer-ditta,11621,16,6.94375,0.50328090234646
19595,931708,andres-reyes,242,25,6.648,0.48572969163242763
19596,931708,andres-reyes,851,2,7.15,0.6363961030678921
19597,931736,efrain-alvarez,851,1,7.0,
19598,931736,efrain-alvarez,11620,12,7.166666666666667,0.9442008004207321
19599,931736,efrain-alvarez,11621,7,6.557142857142857,0.2507132682112035
19600,931738,ema-twumasi,242,28,6.603571428571429,0.3501133603268591
19601,931740,jon-gallagher,242,32,6.8125,0.4225498634442737
19602,931742,george-bello,45,24,6.729166666666667,0.396154522626085
19603,931742,george-bello,679,5,6.76,0.34351128074635345
19604,931742,george-bello,853,1,7.2,
19605,931743,godfried-frimpong,238,29,6.8999999999999995,0.46751623348438787
19606,931751,leo-gomes,101,1,7.2,
19607,931751,leo-gomes,196,17,6.664705882352941,0.3723928981441985
19608,931751,leo-gomes,390,2,6.65,0.07071067811865482
19609,931759,camutanga,325,5,6.82,0.3492849839314598
19610,931759,camutanga,373,1,6.9,
19611,931759,camutanga,374,12,6.966666666666666,0.45193188009082136
19612,931759,camutanga,390,15,6.86,0.7989278529915662
19613,931759,camutanga,1596,6,7.25,0.3082207001484492
19614,931811,pedrao,238,32,6.815625,0.4551563892879867
19615,931838,abdulelah-alshamary,955,22,6.55,0.7196229171289246
19616,931838,abdulelah-alshamary,2058,3,6.3,0.1732050807568882
19617,931838,abdulelah-alshamary,13998,2,6.4,0.14142135623730995
19618,931844,chris-richards,17,25,6.8839999999999995,0.4793050524804983
19619,931844,chris-richards,19,2,6.95,0.0707106781186545
19620,931844,chris-richards,21,2,6.85,0.7778174593052023
19621,931844,chris-richards,133,3,7.0,0.17320508075688776
19622,931844,chris-richards,851,6,6.6499999999999995,0.5504543577809152
19623,931844,chris-richards,14100,2,7.5,0.141421356237309
19624,932007,yasuto-wakizaka,196,35,7.311428571428571,0.48310967490125195
19625,932007,yasuto-wakizaka,463,7,7.742857142857143,1.003090462615649
19626,932021,aly-abeid,152,24,6.825,0.42452018951322895
19627,932021,aly-abeid,270,2,6.699999999999999,0.14142135623730995
19628,932021,aly-abeid,851,1,7.1,
19629,932021,aly-abeid,1848,1,6.2,
19630,932029,leopold-wahlstedt,18,21,7.057142857142857,0.5230405611149375
19631,932029,leopold-wahlstedt,21,3,6.8999999999999995,0.7000000000000004
19632,932070,justin-heekeren,9,12,7.075,0.5528849954392125
19633,932070,justin-heekeren,38,2,6.15,0.49497474683058307
19634,932070,justin-heekeren,44,2,6.449999999999999,0.49497474683058373
19635,932070,justin-heekeren,853,1,6.9,
19636,932072,billemaz-clement,182,28,6.682142857142857,0.5457265435339026
19637,932108,kasper-hogh,20,13,6.815384615384615,0.41602514716892175
19638,932133,magnus-westergaard,39,21,6.880952380952381,0.3234486784932776
19639,932154,sofian-bahloul,45,10,6.74,0.3977715704047012
19640,932233,brian-rodriguez,133,1,6.6,
19641,932233,brian-rodriguez,295,2,6.7,0.2828427124746193
19642,932233,brian-rodriguez,498,7,7.171428571428572,0.9178131358729581
19643,932233,brian-rodriguez,851,2,6.6,0.4242640687119292
19644,932233,brian-rodriguez,853,1,6.4,
19645,932233,brian-rodriguez,11620,16,6.64375,0.3723237838226293
19646,932233,brian-rodriguez,11621,12,7.116666666666667,0.5201980974648605
19647,932316,dong-gyeong-lee,410,20,7.58,0.7688679306206248
19648,932316,dong-gyeong-lee,463,10,7.17,0.5056349144063005
19649,932384,fukuda-shinnosuke,196,35,6.857142857142857,0.5392182327416316
19650,932386,nakamura-toya,101,4,7.7,0.14142135623731006
19651,932386,nakamura-toya,196,32,6.6875,0.4491928244622648
19652,932395,matsuoka-daiki,101,1,7.1,
19653,932395,matsuoka-daiki,196,23,6.8304347826086955,0.38071079766989874
19654,932418,nils-froling,44,26,6.6923076923076925,0.30714566827233863
19655,932418,nils-froling,217,2,6.8,0.2828427124746193
19656,932555,evert-linthorst,37,32,7.08125,0.32172669226554546
19657,932555,evert-linthorst,330,2,7.199999999999999,0.1414213562373093
19658,932555,evert-linthorst,853,1,7.0,
19659,932628,tommy-doyle,17,26,6.81923076923077,0.28286990758188574
19660,932628,tommy-doyle,19,5,7.340000000000001,0.20736441353327714
19661,932628,tommy-doyle,21,1,6.6,
19662,932642,aune-selland-heggebo,20,27,6.762962962962963,0.38445580735146656
19663,932642,aune-selland-heggebo,17015,1,6.6,
19664,932643,armand-lauriente,23,37,7.035135135135135,0.48317021167850743
19665,932643,armand-lauriente,328,3,7.166666666666667,0.9073771725877463
19666,932683,idekel-dominguez,11620,13,6.438461538461539,0.3969434500833873
19667,932709,jose-lozano,11620,15,6.826666666666667,0.47729395953596976
19668,932709,jose-lozano,11621,11,6.645454545454545,0.22074254852038114
19669,932715,olivier-mbaizo,242,19,6.542105263157895,0.40594990040327245
19670,932715,olivier-mbaizo,498,3,6.566666666666666,0.25166114784235827
19671,932715,olivier-mbaizo,851,1,6.6,
19672,932715,olivier-mbaizo,1848,1,6.3,
19673,932764,randy-nteka,8,16,6.49375,0.9949664985984874
19674,932764,randy-nteka,329,4,6.65,0.6137317546507324
19675,932856,andri-baldursson,40,24,7.016666666666667,0.38972305291195497
19676,932856,andri-baldursson,80,2,7.199999999999999,0.1414213562373093
19677,932856,andri-baldursson,851,1,6.8,
19678,932866,justo-giani,155,4,6.8,0.3741657386773943
19679,932866,justo-giani,1024,1,7.1,
19680,932866,justo-giani,13475,25,6.9,0.3851406669430447
19681,932903,federico-rasmussen,155,4,6.925,0.1707825127659932
19682,932903,federico-rasmussen,384,2,7.05,0.3535533905932738
19683,932903,federico-rasmussen,1024,1,6.9,
19684,932903,federico-rasmussen,13475,28,7.1499999999999995,0.3584947956644818
19685,932937,enzo-diaz,155,3,7.366666666666667,0.9018499505645793
19686,932937,enzo-diaz,384,7,7.257142857142857,0.5126959555693248
19687,932937,enzo-diaz,853,5,6.9799999999999995,0.22803508501982744
19688,932937,enzo-diaz,1618,1,6.5,
19689,932937,enzo-diaz,13475,25,7.104,0.5388877434122992
19690,932937,enzo-diaz,18436,1,7.8,
19691,933115,show,266,20,6.805,0.3394655241777332
19692,933115,show,270,5,6.8,0.4062019202317982
19693,933115,show,679,6,6.816666666666666,0.42622372841814726
19694,933115,show,17015,3,6.6000000000000005,0.9643650760992959
19695,933117,valgeir-lunddal,27,1,6.4,
19696,933117,valgeir-lunddal,40,13,6.984615384615385,0.47931575161222245
19697,933117,valgeir-lunddal,679,1,6.4,
19698,933117,valgeir-lunddal,851,1,6.0,
19699,933203,mikael-ellertsson,27,1,6.2,
19700,933203,mikael-ellertsson,53,36,6.736111111111111,0.33308323951295493
19701,933203,mikael-ellertsson,328,1,6.9,
19702,933207,bjarki-steinn-bjarkason,53,34,6.732352941176471,0.42119641156151805
19703,933207,bjarki-steinn-bjarkason,328,1,6.9,
19704,933207,bjarki-steinn-bjarkason,851,2,6.35,0.9192388155425113
19705,933263,emil-konradsen-ceide,23,9,6.633333333333334,0.16583123951776993
19706,933263,emil-konradsen-ceide,328,3,7.066666666666666,0.4932882862316245
19707,933264,torbjorn-heggem,40,27,6.955555555555556,0.5213394976355348
19708,933264,torbjorn-heggem,80,1,7.8,
19709,933320,mumba-bali,18,43,6.934883720930232,0.47201882575967186
19710,933320,mumba-bali,19,2,7.300000000000001,0.14142135623730995
19711,933320,mumba-bali,21,1,6.3,
19712,933329,thiaguinho,325,4,6.35,0.26457513110645886
19713,933329,thiaguinho,372,8,6.8875,0.422365785952008
19714,933329,thiaguinho,390,3,6.7,0.173205080756888
19715,933398,agu-felix,35,24,6.825,0.3578316339577453
19716,933426,loiodice-enzo,8,32,6.8125,0.3367300057526706
19717,933426,loiodice-enzo,329,3,7.166666666666667,0.5033222956847168
19718,933641,jay-idzes,53,29,7.006896551724138,0.4087708356268989
19719,933641,jay-idzes,308,1,7.7,
19720,933641,jay-idzes,328,1,7.0,
19721,933676,santeri-vaananen,20,22,6.75,0.2874352929252906
19722,933676,santeri-vaananen,854,1,6.6,
19723,933683,kouya-mabea,266,15,6.8533333333333335,0.36029088776920754
19724,933707,jan-schoppner,35,26,6.842307692307693,0.3087692690966211
19725,933707,jan-schoppner,217,1,6.8,
19726,933833,christian-joe-conteh,44,29,6.8,0.5298247688757912
19727,933833,christian-joe-conteh,217,1,6.4,
19728,933882,jurgen-celhaka,202,18,6.733333333333333,0.2326319992151199
19729,933882,jurgen-celhaka,17015,5,6.56,0.33615472627943177
19730,933955,gabriel-taliari,325,7,6.685714285714285,0.25448360411214066
19731,933955,gabriel-taliari,373,2,6.9,0.7071067811865476
19732,933955,gabriel-taliari,390,11,6.954545454545454,0.6006057548236384
19733,933955,gabriel-taliari,1281,3,7.066666666666666,0.25166114784235827
19734,934196,ismael-kandouss,38,34,6.908823529411765,0.5722722635878962
19735,934196,ismael-kandouss,326,1,7.5,
19736,934196,ismael-kandouss,17015,6,7.033333333333334,0.40331955899344485
19737,934229,arvin-appiah,18,29,6.593103448275862,0.2433854005522321
19738,934229,arvin-appiah,19,1,6.7,
19739,934229,arvin-appiah,21,1,6.0,
19740,934231,xavier-amaechi,44,14,6.921428571428572,0.5976602732303715
19741,934231,xavier-amaechi,217,3,6.666666666666667,0.4509249752822893
19742,934235,bukayo-saka,1,7,7.1000000000000005,0.5944184833375671
19743,934235,bukayo-saka,7,9,7.711111111111112,0.7236097782030801
19744,934235,bukayo-saka,17,35,7.72,0.5712730880905125
19745,934235,bukayo-saka,19,1,6.8,
19746,934235,bukayo-saka,21,1,6.5,
19747,934235,bukayo-saka,27,3,6.866666666666667,0.4163331998932261
19748,934235,bukayo-saka,346,1,7.5,
19749,934235,bukayo-saka,851,2,6.75,0.0707106781186545
19750,934237,folarin-balogun,34,28,6.803571428571429,0.6094819554082417
19751,934237,folarin-balogun,133,3,7.0,0.5
19752,934237,folarin-balogun,335,3,6.833333333333333,0.2081665999466136
19753,934237,folarin-balogun,851,6,6.75,0.38858718455450897
19754,934237,folarin-balogun,14100,4,6.75,0.2999999999999999
19755,934238,filippo-ranocchia,23,9,6.7555555555555555,0.21858128414339992
19756,934238,filippo-ranocchia,53,15,7.04,0.4084815085865489
19757,934249,can-bozdogan,37,31,7.041935483870968,0.39562119386132244
19758,934249,can-bozdogan,330,1,7.3,
19759,934351,miguel-rubio,8,19,6.778947368421053,0.3342968530586435
19760,934354,antoine-semenyo,17,33,6.893939393939394,0.6133613300593064
19761,934354,antoine-semenyo,19,1,7.0,
19762,934354,antoine-semenyo,21,2,6.65,0.2121320343559638
19763,934354,antoine-semenyo,270,3,6.666666666666667,0.2516611478423583
19764,934354,antoine-semenyo,851,2,6.550000000000001,0.2121320343559638
19765,934354,antoine-semenyo,1848,1,7.4,
19766,934383,jon-pacheco,7,4,6.65,0.23804761428476182
19767,934383,jon-pacheco,8,22,6.822727272727272,0.487883493295585
19768,934383,jon-pacheco,329,3,7.0,0.5196152422706629
19769,934383,jon-pacheco,853,1,6.5,
19770,934384,adrian-bernabe,53,35,7.417142857142858,0.6190532212631662
19771,934384,adrian-bernabe,328,3,7.3,0.3605551275463992
19772,934385,maarten-vandevoordt,7,1,6.4,
19773,934385,maarten-vandevoordt,26,7,6.814285714285715,0.7380798769522884
19774,934385,maarten-vandevoordt,38,40,7.102500000000001,0.6269533577711446
19775,934385,maarten-vandevoordt,17015,6,7.1499999999999995,0.592452529743945
19776,934386,jeremy-doku,1,4,6.825,0.5251983752196243
19777,934386,jeremy-doku,7,7,7.585714285714286,0.4336994790119514
19778,934386,jeremy-doku,17,29,7.417241379310345,0.9173210084328796
19779,934386,jeremy-doku,19,6,7.416666666666667,0.3868677637987773
19780,934386,jeremy-doku,21,1,6.5,
19781,934386,jeremy-doku,27,4,8.175,1.2893796958227621
19782,934386,jeremy-doku,34,2,7.9,1.9798989873223336
19783,934386,jeremy-doku,851,4,7.6,0.9018499505645787
19784,934409,marcus-pedersen,23,25,6.6160000000000005,0.42493136700726925
19785,934409,marcus-pedersen,328,2,7.1,0.7071067811865476
19786,934409,marcus-pedersen,340,1,6.9,
19787,934409,marcus-pedersen,851,4,6.925,0.8995369179009086
19788,934409,marcus-pedersen,853,1,6.8,
19789,934498,felix-correia,238,30,7.03,0.4340268544051481
19790,934510,goncalo-ramos,1,1,6.7,
19791,934510,goncalo-ramos,7,7,6.642857142857143,0.1511857892036909
19792,934510,goncalo-ramos,27,3,7.566666666666666,1.006644591369433
19793,934510,goncalo-ramos,34,27,7.162962962962963,0.6052006330695683
19794,934510,goncalo-ramos,335,4,7.4,1.148912529307605
19795,934510,goncalo-ramos,851,3,7.066666666666666,0.37859388972001856
19796,934545,petro-stasiuk,218,22,6.677272727272728,0.4607776224123923
19797,934638,nathan-fogaca,242,12,6.566666666666666,0.38217876191725525
19798,934638,nathan-fogaca,13363,7,7.2,0.7979139469057215
19799,934644,martin-slogar,171,30,6.663333333333333,0.5189401223404417
19800,934774,cornic-leo,20,19,6.663157894736842,0.6229058483482338
19801,934774,cornic-leo,17015,1,6.2,
19802,934795,lucian-dumitriu,152,26,6.676923076923076,0.3456098289200609
19803,934795,lucian-dumitriu,853,1,6.4,
19804,934841,kamal-miller,133,1,6.7,
19805,934841,kamal-miller,242,27,6.818518518518518,0.3584550578385365
19806,934841,kamal-miller,495,2,6.65,0.49497474683058307
19807,934841,kamal-miller,851,2,6.550000000000001,0.21213203435596445
19808,934841,kamal-miller,14100,3,6.733333333333333,0.3214550253664316
19809,935076,baden-frederiksen-nikolai,45,10,6.56,0.24129281427805163
19810,935094,ramiro-ruiz-rodriguez,155,4,6.35,0.2081665999466132
19811,935094,ramiro-ruiz-rodriguez,384,4,6.95,0.25166114784235816
19812,935094,ramiro-ruiz-rodriguez,853,1,7.0,
19813,935094,ramiro-ruiz-rodriguez,1024,1,6.6,
19814,935094,ramiro-ruiz-rodriguez,13475,13,6.699999999999999,0.33166247903554
19815,935281,breunig-maximilian,35,2,6.45,0.0707106781186545
19816,935281,breunig-maximilian,217,1,6.7,
19817,935281,breunig-maximilian,491,25,6.8839999999999995,0.8942781073767451
19818,935281,breunig-maximilian,679,1,6.5,
19819,935309,mujaid-sadick,38,26,7.050000000000001,0.5427706698044763
19820,935309,mujaid-sadick,853,1,6.7,
19821,935309,mujaid-sadick,17015,6,6.8500000000000005,0.2810693864511039
19822,935543,dwight-mcneil,17,35,7.24,0.6325485333623212
19823,935543,dwight-mcneil,19,3,7.0,0.0
19824,935543,dwight-mcneil,21,3,7.266666666666666,0.5773502691896257
19825,935548,beka-ismajl,27,1,6.3,
19826,935548,beka-ismajl,215,8,7.225,0.9392246042043708
19827,935548,beka-ismajl,17015,3,7.266666666666667,0.4618802153517004
19828,935557,mamas-rafail,171,12,6.483333333333333,0.20375267241229342
19829,935564,jonathan-david,34,33,7.224242424242425,0.7115257826628207
19830,935564,jonathan-david,133,6,7.033333333333334,0.6889605697474035
19831,935564,jonathan-david,335,3,7.8,1.915724406066801
19832,935564,jonathan-david,851,3,6.766666666666667,0.23094010767585058
19833,935564,jonathan-david,14100,3,7.6000000000000005,0.9165151389911683
19834,935564,jonathan-david,17015,10,6.95,0.5873670062235368
19835,935674,gil-cohen,266,22,6.754545454545454,0.4032336823696682
19836,935827,conner-antley,242,7,6.8,0.3872983346207416
19837,935827,conner-antley,13363,13,6.8307692307692305,0.4819830830098628
19838,936122,raimonds-krollis,27,4,6.475,0.2629955639676586
19839,936122,raimonds-krollis,53,7,6.7,0.1632993161855452
19840,936122,raimonds-krollis,172,2,6.8,0.0
19841,936122,raimonds-krollis,205,11,7.045454545454546,0.5592202363356256
19842,936122,raimonds-krollis,328,2,6.949999999999999,0.49497474683058307
19843,936122,raimonds-krollis,851,1,6.5,
19844,936166,zennaro-mattia,53,31,6.800000000000001,0.41069047550030513
19845,936234,juan-cruz,8,5,6.6,0.15811388300841897
19846,936234,juan-cruz,54,16,7.03125,0.5827735409230588
19847,936234,juan-cruz,329,3,6.733333333333333,0.4509249752822896
19848,936240,lambert-boris,38,21,6.747619047619047,0.5259458599694915
19849,936244,agustin-ocampo,155,5,7.08,0.37013511046643505
19850,936244,agustin-ocampo,1024,1,6.3,
19851,936244,agustin-ocampo,13475,30,6.95,0.5361098703656261
19852,936268,michael-steinwender,40,2,7.0,0.0
19853,936268,michael-steinwender,45,20,6.715000000000001,0.30135658193191034
19854,936276,inpyo-oh,410,14,6.621428571428572,0.3641186861209097
19855,936276,inpyo-oh,777,3,6.966666666666666,0.5507570547286098
19856,936277,lukas-fadinger,45,30,7.183333333333334,0.5252804396033466
19857,936340,ulrik-mathisen,20,21,6.809523809523809,0.4731857583494689
19858,936340,ulrik-mathisen,17015,2,6.45,0.0707106781186545
19859,936367,miguel-sousa,239,30,7.1466666666666665,0.4826173849229689
19860,936477,tobias-koch,45,22,6.754545454545454,0.2923260943784278
19861,936521,voelkerling-persson-jakob,40,23,6.760869565217392,0.5433391126215265
19862,936521,voelkerling-persson-jakob,80,1,6.5,
19863,936534,williams-alarcon,155,4,6.5,0.8286535263104037
19864,936534,williams-alarcon,295,1,6.6,
19865,936534,williams-alarcon,1024,1,7.3,
19866,936534,williams-alarcon,11653,2,7.0,0.0
19867,936534,williams-alarcon,13475,25,7.0520000000000005,0.5620794724354674
19868,936719,bazunu-gavin,18,41,6.878048780487805,0.4413117917764895
19869,936719,bazunu-gavin,27,5,6.6,0.5049752469181041
19870,936719,bazunu-gavin,851,1,6.2,
19871,936849,mitoma-kaoru,17,19,7.173684210526316,0.7407519492329381
19872,936849,mitoma-kaoru,21,1,6.6,
19873,936849,mitoma-kaoru,246,2,6.5,0.5656854249492386
19874,936849,mitoma-kaoru,679,6,6.816666666666666,0.49564772436345
19875,936849,mitoma-kaoru,851,1,6.9,
19876,936874,bartlomiej-wdowik,202,32,7.440625,0.6231343121412445
19877,936874,bartlomiej-wdowik,851,1,6.5,
19878,937062,vitalii-hrusha,218,20,6.65,0.520627152172212
19879,937062,vitalii-hrusha,312,1,7.1,
19880,937075,andriy-poniedielnik,218,29,6.979310344827587,0.5888119456916294
19881,937075,andriy-poniedielnik,312,1,6.5,
19882,937083,taras-moroz,218,27,6.57037037037037,0.4149279963623113
19883,937083,taras-moroz,312,1,6.8,
19884,937110,brian-white,242,35,7.211428571428572,0.6511399183565012
19885,937110,brian-white,498,2,7.0,0.4242640687119283
19886,937110,brian-white,851,1,6.4,
19887,937110,brian-white,9230,3,6.766666666666666,0.28867513459481275
19888,937255,mathieu-choiniere,133,2,7.2,0.4242640687119283
19889,937255,mathieu-choiniere,242,25,7.236000000000001,0.7718376340483362
19890,937255,mathieu-choiniere,851,2,6.7,0.0
19891,937255,mathieu-choiniere,9230,2,7.699999999999999,0.5656854249492382
19892,937255,mathieu-choiniere,14100,1,6.7,
19893,937324,nicolo-rovella,7,3,6.666666666666667,0.6350852961085885
19894,937324,nicolo-rovella,23,23,6.882608695652174,0.228934635198949
19895,937324,nicolo-rovella,328,3,6.6000000000000005,0.36055512754639935
19896,937324,nicolo-rovella,341,1,6.5,
19897,937446,cristian-negut,152,32,6.94375,0.4911720676097125
19898,937533,eriksson-victor,40,14,7.164285714285714,0.40307881049805566
19899,937533,eriksson-victor,242,4,6.375,0.4991659710623978
19900,937552,breno-lopes,325,32,6.86875,0.4941186353563803
19901,937552,breno-lopes,372,7,6.8428571428571425,0.29920529661723855
19902,937552,breno-lopes,373,1,7.0,
19903,937552,breno-lopes,384,1,6.6,
19904,937555,madson-de-souza-silva,238,25,6.892,0.4122297094258654
19905,937741,senou-coulibaly,171,26,6.873076923076923,0.27936741729513453
19906,937741,senou-coulibaly,17015,2,6.95,0.7778174593052021
19907,937758,mai-traore,20,15,6.793333333333334,0.39545031594493935
19908,938181,eduart-rroca,52,15,6.8,0.27255405754769896
19909,938181,eduart-rroca,98,9,7.111111111111111,0.7131697631778222
19910,938306,nicolas-madsen,38,33,7.281818181818182,0.5559083475799683
19911,938494,vadym-chervak,218,14,6.585714285714286,0.44868550379824107
19912,938494,vadym-chervak,312,2,6.5,0.141421356237309
19913,938514,aviv-salem,266,12,6.5249999999999995,0.41587804156332353
19914,938531,menashe-zalka,266,13,6.707692307692308,0.2812517806211441
19915,938577,andres-gudino,11621,12,7.008333333333333,0.39876703915337797
19916,938672,meriton-korenica,27,5,6.68,0.10954451150103299
19917,938672,meriton-korenica,98,10,6.76,0.3438345855527367
19918,938672,meriton-korenica,152,1,6.9,
19919,938672,meriton-korenica,9413,14,7.0928571428571425,0.5441497046759293
19920,939399,seiji-kimura,196,15,6.8533333333333335,0.5289702485107493
19921,939400,kashif-bangnagande,196,23,6.952173913043478,0.5983838576588772
19922,939492,eduard-spertsyan,27,5,6.840000000000001,0.18165902124584954
19923,939492,eduard-spertsyan,203,27,7.462962962962963,0.7957329220227619
19924,939492,eduard-spertsyan,397,1,6.8,
19925,939492,eduard-spertsyan,851,2,7.199999999999999,0.5656854249492382
19926,939494,aleksandr-soldatenkov,203,24,6.795833333333333,0.38951381810245655
19927,939494,aleksandr-soldatenkov,851,4,7.175,0.49244289008980496
19928,939497,maksim-vityugov,203,20,6.765000000000001,0.3116593957309298
19929,939498,vladislav-sarveli,203,12,6.866666666666667,0.3725424523297696
19930,939507,nail-umyarov,203,19,6.747368421052631,0.35018791947662664
19931,939527,marquinhos,171,33,7.390909090909091,0.6834488076858961
19932,939563,ben-cabango,18,35,6.942857142857143,0.39129176287966894
19933,939563,ben-cabango,21,1,6.4,
19934,939563,ben-cabango,851,2,7.4,0.8485281374238575
19935,939585,mads-frokjaer-jensen,18,41,6.8999999999999995,0.3860051813123757
19936,939585,mads-frokjaer-jensen,21,1,6.9,
19937,939622,konrad-faber,44,2,7.4,0.9899494936611658
19938,939622,konrad-faber,217,1,7.4,
19939,939622,konrad-faber,491,37,7.151351351351352,0.46584548083244515
19940,939654,zan-zaletel,39,27,7.037037037037037,0.43425280491379503
19941,939654,zan-zaletel,851,2,7.15,0.6363961030678927
19942,939669,marvin-rittmuller,44,26,6.7846153846153845,0.20917420049768606
19943,939671,kaan-caliskaner,44,10,6.8,0.5849976258261416
19944,939671,kaan-caliskaner,202,12,6.791666666666667,0.2906367096044423
19945,939671,kaan-caliskaner,217,1,6.4,
19946,939693,paul-will,491,37,7.054054054054054,0.4500583879371126
19947,939699,ahmet-gurleyen,44,14,6.585714285714286,1.0932359467035626
19948,939699,ahmet-gurleyen,217,2,7.35,1.2020815280171302
19949,939721,milson,266,27,7.385185185185185,0.601730647449315
19950,939721,milson,270,3,6.366666666666667,0.23094010767585058
19951,939721,milson,1848,1,6.7,
19952,939721,milson,17015,8,7.1625000000000005,0.6653409437488207
19953,939732,lucas-masoero,152,30,7.003333333333333,0.39082876869133065
19954,939732,lucas-masoero,203,3,6.566666666666666,0.9291573243177569
19955,939792,lucas-africo,709,30,6.723333333333333,0.5170762188420135
19956,939830,jonathan-burkardt,35,21,6.933333333333333,0.5764835932906799
19957,939880,philipp-sander,44,24,7.220833333333334,0.5233497181963817
19958,939880,philipp-sander,217,1,6.9,
19959,939916,kapitbafan-djoco,182,35,6.9,0.5167773442493507
19960,940050,lukas-schleimer,44,32,6.93125,0.391389171887736
19961,940050,lukas-schleimer,217,3,7.066666666666666,0.9814954576223633
19962,940054,karim-adeyemi,7,12,6.858333333333333,0.3824759845897242
19963,940054,karim-adeyemi,26,1,6.6,
19964,940054,karim-adeyemi,35,20,6.685,0.4451788522900831
19965,940054,karim-adeyemi,217,1,6.7,
19966,940054,karim-adeyemi,853,1,6.7,
19967,940057,bum-keun-song,101,1,7.1,
19968,940057,bum-keun-song,196,22,6.890909090909091,0.5605346859910939
19969,940244,tidiane-keita,182,23,6.6521739130434785,0.23523598444848248
19970,940244,tidiane-keita,335,2,6.9,0.0
19971,940244,tidiane-keita,853,1,6.2,
19972,940262,kelvin-yeboah,34,12,6.716666666666666,0.16966991126265973
19973,940262,kelvin-yeboah,38,14,7.235714285714286,0.657041320392635
19974,940262,kelvin-yeboah,335,2,6.85,0.49497474683058307
19975,940276,alem-pasic,45,16,6.66875,0.35349446011689245
19976,940328,jean-philippe-krasso,7,4,6.6,0.39157800414902405
19977,940328,jean-philippe-krasso,210,28,7.078571428571428,0.7046707362739334
19978,940328,jean-philippe-krasso,270,5,6.92,0.41472882706655434
19979,940328,jean-philippe-krasso,1848,1,6.0,
19980,940365,mahame-siby,182,15,6.586666666666667,0.25875158154566136
19981,940367,salem-mbakata,52,26,6.707692307692308,0.44445299137081046
19982,940371,arial-mendy,182,14,6.942857142857143,0.34799267391556016
19983,940393,maximilian-bauer,35,13,6.6461538461538465,0.4771711513621793
